Image, Stomata, z Position, Detection Confidence, BoundingBox, Classification, Classification Confidence, Pore Length Keypoints, Pore Length Conf, Pore Length, Pore Width, Pore Width Coordinates, Area, Aperture Confidence,  Aperture Polygon, 
10_Col0_2_25.tif, 0, 16, 0.469, [[      374.9      895.12      454.95      1008.1]], closed, 1.0, "[(0.0 0.0) (4.699490547180176 47.74577713012695)]", "[[    0.11993     0.50283]]", 47.976498883961824, 0, N/A, 0, N/A, N/A
10_Col0_2_25.tif, 1, 22, 0.605, [[       1049       940.5      1145.1      1011.1]], closed, 0.996, "[(43.03950500488281 37.25751495361328) (67.88325500488281 51.16768264770508)]", "[[    0.71672     0.85009]]", 28.472876204209772, 0, N/A, 0, N/A, N/A
10_Col0_2_25.tif, 2, 20, 0.265, [[     1248.9      618.36        1344       776.6]], open, 0.58, "[(0.0 0.0) (69.94865417480469 94.1385726928711)]", "[[    0.18877     0.64194]]", 117.28122223748095, N/A, N/A, N/A, N/A, N/A
10_Col0_2_25.tif, 3, 28, 0.844, [[     117.01      601.96      183.46      704.84]], closed, 1.0, "[(33.44514465332031 32.48725891113281) (31.24662971496582 81.67008209228516)]", "[[     0.9886     0.99405]]", 49.23193642345042, 0, N/A, 0, N/A, N/A
10_Col0_2_25.tif, 4, 25, 0.339, [[     776.45      605.42      876.56      708.06]], open, 0.845, "[(36.27668380737305 47.99214172363281) (67.3567123413086 59.41483688354492)]", "[[    0.97153     0.97002]]", 33.112628080334055, 8.700746519796656, "[(52.62653482454695 51.5) (55.627987188737244 43.333343786637634)]", 219.576, 0.774, "[(39.88392639160156 32.1875) (39.88392639160156 40.92410659790039) (41.72321319580078 40.92410659790039) (42.18303680419922 41.38393020629883) (42.18303680419922 41.84375) (43.10267639160156 42.76339340209961) (43.10267639160156 43.22321319580078) (44.02231979370117 44.14285659790039) (44.02231979370117 44.60268020629883) (49.54018020629883 50.12053680419922) (50.0 50.12053680419922) (50.45981979370117 50.58035659790039) (50.91964340209961 50.58035659790039) (51.37946319580078 51.04018020629883) (51.83928680419922 51.04018020629883) (52.29910659790039 51.5) (52.75893020629883 51.5) (53.21875 51.95982360839844) (53.67856979370117 51.95982360839844) (54.13839340209961 52.41964340209961) (54.59821319580078 52.41964340209961) (55.05803680419922 52.87946701049805) (55.51785659790039 52.87946701049805) (55.97768020629883 53.33928680419922) (57.35714340209961 53.33928680419922) (57.81696319580078 53.79910659790039) (58.27678680419922 53.79910659790039) (58.73660659790039 54.25893020629883) (58.73660659790039 55.63839340209961) (61.495540618896484 55.63839340209961) (61.495540618896484 51.04018020629883) (60.11607360839844 51.04018020629883) (59.19643020629883 50.12053680419922) (59.19643020629883 49.66071701049805) (58.73660659790039 49.20089340209961) (58.73660659790039 48.74107360839844) (58.27678680419922 48.28125) (58.27678680419922 47.82143020629883) (57.81696319580078 47.36160659790039) (57.81696319580078 46.44196701049805) (56.89731979370117 45.52232360839844) (56.89731979370117 45.0625) (56.4375 44.60268020629883) (56.4375 44.14285659790039) (55.51785659790039 43.22321319580078) (55.51785659790039 42.76339340209961) (48.62053680419922 35.86607360839844) (48.16071319580078 35.86607360839844) (47.70089340209961 35.40625) (47.24106979370117 35.40625) (46.32142639160156 34.48660659790039) (45.86160659790039 34.48660659790039) (45.40178680419922 34.02678680419922) (45.40178680419922 32.1875) (39.88392639160156 32.1875)]"
10_Col0_2_25.tif, 5, 27, 0.652, [[     97.281      121.38      187.08      196.91]], open, 0.945, "[(36.81315994262695 35.21611785888672) (50.613521575927734 38.373626708984375)]", "[[    0.99921     0.99912]]", 14.156971545790618, 5.205466477362253, "[(43.18429543882817 39.10714340209961) (44.345299887796784 34.03280108841823)]", 159.091, 0.818, "[(31.339284896850586 27.053571701049805) (31.339284896850586 32.67856979370117) (32.54464340209961 32.67856979370117) (33.34821319580078 33.48214340209961) (33.75 33.48214340209961) (34.95535659790039 34.6875) (35.35714340209961 34.6875) (36.16071319580078 35.49106979370117) (36.5625 35.49106979370117) (36.96428298950195 35.89285659790039) (37.36606979370117 35.89285659790039) (37.76785659790039 36.29464340209961) (38.169639587402344 36.29464340209961) (38.57142639160156 36.69642639160156) (38.97321319580078 36.69642639160156) (39.77678298950195 37.5) (40.17856979370117 37.5) (40.58035659790039 37.90178680419922) (40.982139587402344 37.90178680419922) (41.38392639160156 38.30356979370117) (41.78571319580078 38.30356979370117) (42.1875 38.70535659790039) (42.58928298950195 38.70535659790039) (42.99106979370117 39.10714340209961) (43.39285659790039 39.10714340209961) (43.794639587402344 39.50892639160156) (44.19642639160156 39.50892639160156) (44.59821319580078 39.91071319580078) (45.0 39.91071319580078) (45.80356979370117 40.71428680419922) (46.20535659790039 40.71428680419922) (46.607139587402344 41.11606979370117) (47.00892639160156 41.11606979370117) (47.8125 41.91964340209961) (48.21428298950195 41.91964340209961) (49.01785659790039 42.72321319580078) (49.419639587402344 42.72321319580078) (49.82142639160156 43.125) (50.22321319580078 43.125) (51.02678298950195 43.92856979370117) (51.42856979370117 43.92856979370117) (51.83035659790039 44.33035659790039) (52.232139587402344 44.33035659790039) (52.63392639160156 44.73214340209961) (53.03571319580078 44.73214340209961) (53.437496185302734 45.13392639160156) (53.83928298950195 45.13392639160156) (54.24106979370117 45.53571319580078) (55.044639587402344 45.53571319580078) (55.44642639160156 45.9375) (55.84821319580078 45.9375) (56.249996185302734 46.33928680419922) (57.05356979370117 46.33928680419922) (57.45535659790039 46.74106979370117) (57.857139587402344 46.74106979370117) (58.25892639160156 47.14285659790039) (58.66071319580078 47.14285659790039) (59.46428298950195 47.94642639160156) (59.46428298950195 49.15178680419922) (63.08035659790039 49.15178680419922) (63.08035659790039 47.94642639160156) (61.47321319580078 47.94642639160156) (60.669639587402344 47.14285659790039) (60.669639587402344 46.74106979370117) (58.66071319580078 44.73214340209961) (58.25892639160156 44.73214340209961) (57.857139587402344 44.33035659790039) (57.857139587402344 43.92856979370117) (57.45535659790039 43.92856979370117) (54.24106979370117 40.71428680419922) (53.83928298950195 40.71428680419922) (52.232139587402344 39.10714340209961) (51.83035659790039 39.10714340209961) (51.02678298950195 38.30356979370117) (50.625 38.30356979370117) (49.82142639160156 37.5) (49.419639587402344 37.5) (49.01785659790039 37.09821319580078) (48.61606979370117 37.09821319580078) (47.41071319580078 35.89285659790039) (47.00892639160156 35.89285659790039) (46.20535659790039 35.08928680419922) (45.80356979370117 35.08928680419922) (45.0 34.28571319580078) (44.59821319580078 34.28571319580078) (43.794639587402344 33.48214340209961) (43.39285659790039 33.48214340209961) (42.58928298950195 32.67856979370117) (42.1875 32.67856979370117) (41.78571319580078 32.27678680419922) (41.38392639160156 32.27678680419922) (40.58035659790039 31.473215103149414) (40.17856979370117 31.473215103149414) (39.375 30.66964340209961) (38.97321319580078 30.66964340209961) (37.76785659790039 29.464284896850586) (37.36606979370117 29.464284896850586) (36.96428298950195 29.0625) (36.5625 29.0625) (35.75892639160156 28.258928298950195) (35.75892639160156 27.053571701049805) (31.339284896850586 27.053571701049805)]"
10_Col0_2_25.tif, 6, 28, 0.48, [[     882.33      706.33      966.63      822.72]], open, 0.714, "[(0.0 0.0) (48.7235107421875 76.94628143310547)]", "[[    0.32741     0.92368]]", 91.07530249978164, 0.0, "[]", 128.054, 0.609, "[(38.89285659790039 44.53571701049805) (38.89285659790039 63.69643020629883) (40.44643020629883 63.69643020629883) (41.48214340209961 64.73214721679688) (41.48214340209961 65.25) (42.0 65.76786041259766) (42.0 66.28571319580078) (43.03571319580078 67.32142639160156) (43.03571319580078 67.83928680419922) (44.58928680419922 69.39286041259766) (44.58928680419922 69.91071319580078) (45.10714340209961 70.42857360839844) (45.625 70.42857360839844) (46.66071319580078 71.46428680419922) (46.66071319580078 71.98214721679688) (47.17856979370117 71.98214721679688) (48.21428680419922 70.94642639160156) (48.21428680419922 68.35714721679688) (47.69643020629883 67.83928680419922) (47.69643020629883 65.76786041259766) (47.17856979370117 65.25) (47.17856979370117 64.21428680419922) (46.66071319580078 63.69643020629883) (46.66071319580078 62.14285659790039) (46.14285659790039 61.625) (46.14285659790039 60.07143020629883) (45.625 59.55357360839844) (45.625 59.03571701049805) (45.10714340209961 58.51785659790039) (45.10714340209961 57.48214340209961) (44.58928680419922 56.96428680419922) (44.58928680419922 55.92857360839844) (44.07143020629883 55.41071701049805) (44.07143020629883 54.375) (43.55356979370117 53.85714340209961) (43.55356979370117 53.33928680419922) (43.03571319580078 52.82143020629883) (43.03571319580078 51.78571701049805) (42.51785659790039 51.26785659790039) (42.51785659790039 50.23214340209961) (42.0 49.71428680419922) (42.0 49.19643020629883) (41.48214340209961 48.67857360839844) (41.48214340209961 48.16071701049805) (40.96428680419922 47.64285659790039) (40.96428680419922 44.53571701049805) (38.89285659790039 44.53571701049805)]"
10_Col0_2_25.tif, 7, 37, 0.746, [[     862.34      231.43         963      310.01]], open, 0.997, "[(42.32323455810547 42.34679412841797) (65.37841796875 41.118019104003906)]", "[[    0.99976     0.99952]]", 23.08790527871861, 10.016363556254719, "[(53.49153239345895 34.99106979370117) (54.02461917015195 44.99323742774844)]", 239.594, 0.799, "[(45.08928298950195 34.99106979370117) (45.08928298950195 36.343746185302734) (44.1875 37.24553298950195) (43.73660659790039 37.24553298950195) (43.28571319580078 37.69642639160156) (42.83481979370117 37.69642639160156) (41.93303298950195 38.59821319580078) (41.48214340209961 38.59821319580078) (40.12946319580078 39.950889587402344) (38.77678298950195 39.950889587402344) (38.77678298950195 44.00892639160156) (41.03125 44.00892639160156) (41.48214340209961 44.45981979370117) (41.93303298950195 44.45981979370117) (42.38392639160156 44.91071319580078) (43.28571319580078 44.91071319580078) (43.73660659790039 45.36160659790039) (44.63839340209961 45.36160659790039) (45.08928298950195 45.812496185302734) (45.08928298950195 47.16517639160156) (52.30356979370117 47.16517639160156) (52.30356979370117 45.812496185302734) (52.75446319580078 45.36160659790039) (53.65625 45.36160659790039) (54.10714340209961 44.91071319580078) (55.45981979370117 44.91071319580078) (55.91071319580078 44.45981979370117) (56.8125 44.45981979370117) (57.263389587402344 44.00892639160156) (58.16517639160156 44.00892639160156) (58.61606979370117 43.55803298950195) (59.96875 43.55803298950195) (60.419639587402344 43.107139587402344) (61.32142639160156 43.107139587402344) (61.77231979370117 42.656246185302734) (62.22321319580078 42.656246185302734) (63.125 41.75446319580078) (63.575889587402344 41.75446319580078) (64.47767639160156 40.85267639160156) (64.92857360839844 40.85267639160156) (64.92857360839844 40.40178298950195) (66.73213958740234 38.59821319580078) (66.73213958740234 38.14731979370117) (64.92857360839844 36.343746185302734) (64.92857360839844 34.99106979370117) (45.08928298950195 34.99106979370117)]"
10_Col0_2_25.tif, 8, 37, 0.675, [[     371.42      171.53      458.57      255.41]], open, 1.0, "[(60.183349609375 57.61764144897461) (37.857025146484375 29.543502807617188)]", "[[    0.99756      0.9944]]", 35.869513858936344, 9.950953207933628, "[(43.79693424431941 47.73443424431941) (51.58528727631982 41.540644871454475)]", 239.624, 0.825, "[(38.0625 30.34821319580078) (38.0625 41.22321319580078) (39.22767639160156 41.22321319580078) (40.00446319580078 42.0) (40.00446319580078 42.388389587402344) (40.39285659790039 42.77678298950195) (40.39285659790039 43.16517639160156) (40.78125 43.55356979370117) (40.78125 43.94196319580078) (41.55803298950195 44.71875) (41.55803298950195 45.107139587402344) (41.94642639160156 45.49553298950195) (41.94642639160156 45.88392639160156) (43.888389587402344 47.825889587402344) (43.888389587402344 48.21428298950195) (45.05356979370117 49.37946319580078) (45.44196319580078 49.37946319580078) (46.99553298950195 50.93302917480469) (47.38392639160156 50.93302917480469) (48.16071319580078 51.709815979003906) (48.54910659790039 51.709815979003906) (49.71428298950195 52.874996185302734) (50.10267639160156 52.874996185302734) (50.49106979370117 53.263389587402344) (50.87946319580078 53.263389587402344) (51.26785659790039 53.65177917480469) (51.656246185302734 53.65177917480469) (52.044639587402344 54.0401725769043) (52.43303298950195 54.0401725769043) (52.82142639160156 54.428565979003906) (53.20981979370117 54.428565979003906) (53.59821319580078 54.816959381103516) (54.374996185302734 54.816959381103516) (54.763389587402344 55.205352783203125) (55.15178298950195 55.205352783203125) (55.54017639160156 55.593746185302734) (56.31696319580078 55.593746185302734) (56.70535659790039 55.982139587402344) (59.424102783203125 55.982139587402344) (59.424102783203125 53.263389587402344) (58.25892639160156 53.263389587402344) (57.87053298950195 52.874996185302734) (57.87053298950195 52.486602783203125) (57.482139587402344 52.098209381103516) (57.482139587402344 51.3214225769043) (57.093746185302734 50.93302917480469) (57.093746185302734 50.156246185302734) (56.70535659790039 49.767852783203125) (56.70535659790039 49.37946319580078) (56.31696319580078 48.99106979370117) (56.31696319580078 48.60267639160156) (55.92856979370117 48.21428298950195) (55.92856979370117 47.825889587402344) (55.54017639160156 47.4375) (55.54017639160156 47.04910659790039) (55.15178298950195 46.66071319580078) (55.15178298950195 46.27231979370117) (54.763389587402344 45.88392639160156) (54.763389587402344 45.49553298950195) (53.98660659790039 44.71875) (53.98660659790039 44.33035659790039) (53.20981979370117 43.55356979370117) (53.20981979370117 43.16517639160156) (46.99553298950195 36.95089340209961) (46.99553298950195 36.5625) (44.27678298950195 33.84375) (43.888389587402344 33.84375) (43.11160659790039 33.06696319580078) (42.72321319580078 33.06696319580078) (41.55803298950195 31.901784896850586) (41.55803298950195 30.34821319580078) (38.0625 30.34821319580078)]"
10_Col0_2_25.tif, 9, 37, 0.837, [[     915.59      122.43      1002.2      205.59]], open, 1.0, "[(54.885284423828125 46.632991790771484) (28.157899856567383 30.192996978759766)]", "[[     0.9987     0.99669]]", 31.378758981598043, 11.010723968660786, "[(38.732723645904144 42.9470066354061) (44.5014744248605 33.56843762066128)]", 278.09, 0.828, "[(30.294641494750977 29.84821128845215) (30.294641494750977 35.674102783203125) (31.84821319580078 35.674102783203125) (32.23660659790039 36.062496185302734) (32.23660659790039 36.450889587402344) (33.40178298950195 37.61606979370117) (33.40178298950195 38.004459381103516) (34.95535659790039 39.55803298950195) (34.95535659790039 39.94642639160156) (35.732139587402344 40.723209381103516) (36.12053298950195 40.723209381103516) (37.67410659790039 42.27678298950195) (38.0625 42.27678298950195) (39.22767639160156 43.441959381103516) (39.61606979370117 43.441959381103516) (40.39285659790039 44.218746185302734) (40.78125 44.218746185302734) (41.55803298950195 44.99553298950195) (41.94642639160156 44.99553298950195) (42.33481979370117 45.38392639160156) (42.72321319580078 45.38392639160156) (43.11160659790039 45.77231979370117) (43.5 45.77231979370117) (43.888389587402344 46.160709381103516) (44.27678298950195 46.160709381103516) (44.66517639160156 46.549102783203125) (45.05356979370117 46.549102783203125) (45.44196319580078 46.937496185302734) (45.83035659790039 46.937496185302734) (46.218746185302734 47.325889587402344) (46.607139587402344 47.325889587402344) (46.99553298950195 47.71428298950195) (47.77231979370117 47.71428298950195) (48.16071319580078 48.10267639160156) (48.54910659790039 48.10267639160156) (48.937496185302734 48.491065979003906) (48.937496185302734 49.656246185302734) (56.31696319580078 49.656246185302734) (56.31696319580078 43.830352783203125) (55.15178298950195 43.830352783203125) (54.763389587402344 43.441959381103516) (54.763389587402344 43.05356979370117) (53.98660659790039 42.27678298950195) (53.98660659790039 41.888389587402344) (53.20981979370117 41.111602783203125) (53.20981979370117 40.723209381103516) (52.43303298950195 39.94642639160156) (52.43303298950195 39.55803298950195) (50.10267639160156 37.22767639160156) (49.71428298950195 37.22767639160156) (48.54910659790039 36.062496185302734) (48.16071319580078 36.062496185302734) (46.99553298950195 34.89731979370117) (46.607139587402344 34.89731979370117) (45.83035659790039 34.12053298950195) (45.44196319580078 34.12053298950195) (45.05356979370117 33.732139587402344) (44.66517639160156 33.732139587402344) (43.888389587402344 32.955352783203125) (43.11160659790039 32.955352783203125) (42.33481979370117 32.17856979370117) (41.94642639160156 32.17856979370117) (41.55803298950195 31.790176391601562) (41.169639587402344 31.790176391601562) (40.39285659790039 31.013389587402344) (40.39285659790039 29.84821128845215) (30.294641494750977 29.84821128845215)]"
